,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime,time
1058,TPE,1,CTE/SLE,TAMPINES ROAD,TAMPINES AVE 10,1,"01/28/2021, 12:30:05"
1059,TPE,1,CTE/SLE,TAMPINES AVE 10,LOR HALUS,2,"01/28/2021, 12:30:05"
1060,TPE,1,CTE/SLE,LOR HALUS,PUNGGOL RD,2,"01/28/2021, 12:30:05"
1061,TPE,1,CTE/SLE,PUNGGOL RD,SENGKANG EXIT,1,"01/28/2021, 12:30:05"
1062,TPE,1,CTE/SLE,SENGKANG EXIT,JALAN KAYU,3,"01/28/2021, 12:30:05"
1063,TPE,1,CTE/SLE,JALAN KAYU,SLE/CTE/TPE INTERCHANGE,2,"01/28/2021, 12:30:05"
1064,TPE,2,PIE,SLE/CTE/TPE INTERCHANGE,JALAN KAYU,1,"01/28/2021, 12:30:05"
1065,TPE,2,PIE,JALAN KAYU,SENGKANG EXIT,2,"01/28/2021, 12:30:05"
1066,TPE,2,PIE,SENGKANG EXIT,PUNGGOL RD,1,"01/28/2021, 12:30:05"
1067,TPE,2,PIE,PUNGGOL RD,LOR HARUS,3,"01/28/2021, 12:30:05"
1068,TPE,2,PIE,LOR HARUS,PASIR RIS DRIVE 12,2,"01/28/2021, 12:30:05"
1069,TPE,2,PIE,PASIR RIS DRIVE 12,ELIAS ROAD,1,"01/28/2021, 12:30:05"
1070,TPE,2,PIE,ELIAS ROAD,PASIR RIS DRIVE 8,1,"01/28/2021, 12:30:05"
1071,TPE,2,PIE,PASIR RIS DRIVE 8,TAMPINES AVE 7,2,"01/28/2021, 12:30:05"
1072,TPE,2,PIE,TAMPINES AVE 7,LOYANG AVE,1,"01/28/2021, 12:30:05"
1073,TPE,2,PIE,LOYANG AVE,PIE/TPE INTERCHANGE,1,"01/28/2021, 12:30:05"
1074,AYE,1,TUAS CHECKPOINT,AYE/MCE INTERCHANGE,TELOK BLANGAH RD,2,"01/28/2021, 13:00:06"
1075,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,1,"01/28/2021, 13:00:06"
1076,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,3,"01/28/2021, 13:00:06"
1077,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,1,"01/28/2021, 13:00:06"
1078,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,2,"01/28/2021, 13:00:06"
1079,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,1,"01/28/2021, 13:00:06"
1080,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,1,"01/28/2021, 13:00:06"
1081,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,2,"01/28/2021, 13:00:06"
1082,AYE,1,TUAS CHECKPOINT,JURONG TOWN HALL RD,PENJURU RD,1,"01/28/2021, 13:00:06"
1083,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,2,"01/28/2021, 13:00:06"
1084,AYE,1,TUAS CHECKPOINT,JURONG PORT RD,JURONG PIER RD,1,"01/28/2021, 13:00:06"
1085,AYE,1,TUAS CHECKPOINT,JURONG PIER RD,PIONEER CIRCUS,2,"01/28/2021, 13:00:06"
1086,AYE,1,TUAS CHECKPOINT,PIONEER CIRCUS,BENOI RD,2,"01/28/2021, 13:00:06"
1087,AYE,1,TUAS CHECKPOINT,BENOI RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 13:00:06"
1088,AYE,1,TUAS CHECKPOINT,AYE/PIE INTERCHANGE,TUAS WEST RD,2,"01/28/2021, 13:00:06"
1089,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,2,"01/28/2021, 13:00:06"
1090,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,1,"01/28/2021, 13:00:06"
1091,AYE,2,CITY,TUAS CHECKPOINT,TUAS WEST RD,1,"01/28/2021, 13:00:06"
1092,AYE,2,CITY,TUAS WEST RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 13:00:06"
1093,AYE,2,CITY,AYE/PIE INTERCHANGE,BENOI RD,2,"01/28/2021, 13:00:06"
1094,AYE,2,CITY,BENOI RD,PIONEER CIRCUS,2,"01/28/2021, 13:00:06"
1095,AYE,2,CITY,PIONEER CIRCUS,JALAN BOON LAY,2,"01/28/2021, 13:00:06"
1096,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,2,"01/28/2021, 13:00:06"
1097,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,2,"01/28/2021, 13:00:06"
1098,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,2,"01/28/2021, 13:00:06"
1099,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,1,"01/28/2021, 13:00:06"
1100,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,1,"01/28/2021, 13:00:06"
1101,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,2,"01/28/2021, 13:00:06"
1102,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,1,"01/28/2021, 13:00:06"
1103,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,1,"01/28/2021, 13:00:06"
1104,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,3,"01/28/2021, 13:00:06"
1105,AYE,2,CITY,LOWER DELTA RD,KEPPEL RD,1,"01/28/2021, 13:00:06"
1106,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,2,"01/28/2021, 13:00:06"
1107,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,2,"01/28/2021, 13:00:06"
1108,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,1,"01/28/2021, 13:00:06"
1109,BKE,1,WOODLANDS CENTRE,BUKIT PANJANG RD,BKE/KJE INTERCHANGE,2,"01/28/2021, 13:00:06"
1110,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,2,"01/28/2021, 13:00:06"
1111,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,1,"01/28/2021, 13:00:06"
1112,BKE,1,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,WOODLANDS AVE 3,1,"01/28/2021, 13:00:06"
1113,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,1,"01/28/2021, 13:00:06"
1114,BKE,2,PIE,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,2,"01/28/2021, 13:00:06"
1115,BKE,2,PIE,BKE/SLE INTERCHANGE,MANDAI RD,2,"01/28/2021, 13:00:06"
1116,BKE,2,PIE,MANDAI RD,BKE/KJE INTERCHANGE,2,"01/28/2021, 13:00:06"
1117,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,2,"01/28/2021, 13:00:06"
1118,BKE,2,PIE,BUKIT PANJANG RD,DIARY FARM ROAD,1,"01/28/2021, 13:00:06"
1119,BKE,2,PIE,DIARY FARM ROAD,BKE/PIE INTERCHANGE,3,"01/28/2021, 13:00:06"
1120,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,1,"01/28/2021, 13:00:06"
1121,CTE,1,SLE/CTE INTERCHANGE,OUTRAM RD,CLEMENCEAU AVE,1,"01/28/2021, 13:00:06"
1122,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,4,"01/28/2021, 13:00:06"
1123,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,1,"01/28/2021, 13:00:06"
1124,CTE,1,SLE/CTE INTERCHANGE,JALAN BAHAGIA,CTE/PIE INTERCHANGE,1,"01/28/2021, 13:00:06"
1125,CTE,1,SLE/CTE INTERCHANGE,CTE/PIE INTERCHANGE,BRADDELL RD,2,"01/28/2021, 13:00:06"
1126,CTE,1,SLE/CTE INTERCHANGE,BRADDELL RD,AMK AVE 1,1,"01/28/2021, 13:00:06"
1127,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 1,AMK AVE 3,2,"01/28/2021, 13:00:06"
1128,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 3,AMK AVE 5,1,"01/28/2021, 13:00:06"
1129,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 5,YIO CHU KANG,1,"01/28/2021, 13:00:06"
1130,CTE,1,SLE/CTE INTERCHANGE,YIO CHU KANG,SLE/CTE INTERCHANGE,1,"01/28/2021, 13:00:06"
1131,CTE,2,CITY,SLE/CTE INTERCHANGE,AMK AVE 5,2,"01/28/2021, 13:00:06"
1132,CTE,2,CITY,AMK AVE 5,AMK AVE 3,1,"01/28/2021, 13:00:06"
1133,CTE,2,CITY,AMK AVE 3,AMK AVE 1,1,"01/28/2021, 13:00:06"
1134,CTE,2,CITY,AMK AVE 1,BRADDELL RD,2,"01/28/2021, 13:00:06"
1135,CTE,2,CITY,BRADDELL RD,CTE/PIE INTERCHANGE,1,"01/28/2021, 13:00:06"
1136,CTE,2,CITY,CTE/PIE INTERCHANGE,MOULMEIN RD,2,"01/28/2021, 13:00:06"
1137,CTE,2,CITY,MOULMEIN RD,BUKIT TIMAH RD,1,"01/28/2021, 13:00:06"
1138,CTE,2,CITY,BUKIT TIMAH RD,CAIRNHILL CIRCLE,1,"01/28/2021, 13:00:06"
1139,CTE,2,CITY,CAIRNHILL CIRCLE,ORCHARD RD,1,"01/28/2021, 13:00:06"
1140,CTE,2,CITY,ORCHARD RD,HAVELOCK RD,2,"01/28/2021, 13:00:06"
1141,CTE,2,CITY,HAVELOCK RD,OUTRAM RD,1,"01/28/2021, 13:00:06"
1142,CTE,2,CITY,OUTRAM RD,AYE/CTE INTERCHANGE,1,"01/28/2021, 13:00:06"
1143,ECP,1,CITY,CHANGI AIRPORT,ECP/PIE INTERCHANGE,1,"01/28/2021, 13:00:06"
1144,ECP,1,CITY,ECP/PIE INTERCHANGE,XILIN AVE,2,"01/28/2021, 13:00:06"
1145,ECP,1,CITY,XILIN AVE,ECP SERVICE RD,1,"01/28/2021, 13:00:06"
1146,ECP,1,CITY,ECP SERVICE RD,BEDOK RD,3,"01/28/2021, 13:00:06"
1147,ECP,1,CITY,BEDOK RD,MARINE PARADE,2,"01/28/2021, 13:00:06"
1148,ECP,1,CITY,MARINE PARADE,FORT RD,3,"01/28/2021, 13:00:06"
1149,ECP,1,CITY,FORT RD,ROCHOR RD,3,"01/28/2021, 13:00:06"
1150,ECP,2,CHANGI AIRPORT,ROCHOR RD,FORT RD,3,"01/28/2021, 13:00:06"
1151,ECP,2,CHANGI AIRPORT,FORT RD,TANJONG KATONG ROAD,1,"01/28/2021, 13:00:06"
1152,ECP,2,CHANGI AIRPORT,TANJONG KATONG ROAD,MARINE PARADE,2,"01/28/2021, 13:00:06"
1153,ECP,2,CHANGI AIRPORT,MARINE PARADE,MARINE VISTA,1,"01/28/2021, 13:00:06"
1154,ECP,2,CHANGI AIRPORT,MARINE VISTA,SIGLAP RD,1,"01/28/2021, 13:00:06"
1155,ECP,2,CHANGI AIRPORT,SIGLAP RD,BEDOK RD,1,"01/28/2021, 13:00:06"
1156,ECP,2,CHANGI AIRPORT,BEDOK RD,ECP SERVICE RD,1,"01/28/2021, 13:00:06"
1157,ECP,2,CHANGI AIRPORT,ECP SERVICE RD,BAYSHORE RD,1,"01/28/2021, 13:00:06"
1158,ECP,2,CHANGI AIRPORT,BAYSHORE RD,XILIN AVE,4,"01/28/2021, 13:00:06"
1159,ECP,2,CHANGI AIRPORT,XILIN AVE,CHANGI AIRPORT,2,"01/28/2021, 13:00:06"
1160,KJE,1,PIE,BKE/KJE INTERCHANGE,WOODLANDS RD,2,"01/28/2021, 13:00:06"
1161,KJE,1,PIE,WOODLANDS RD,CHOA CHU KANG WAY,1,"01/28/2021, 13:00:06"
1162,KJE,1,PIE,CHOA CHU KANG WAY,SUNGEI TENGAH,1,"01/28/2021, 13:00:06"
1163,KJE,1,PIE,SUNGEI TENGAH,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4,"01/28/2021, 13:00:06"
1164,KJE,2,BKE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),SUNGEI TENGAH,3,"01/28/2021, 13:00:06"
1165,KJE,2,BKE,SUNGEI TENGAH,CHOA CHU KANG WAY,2,"01/28/2021, 13:00:06"
1166,KJE,2,BKE,CHOA CHU KANG WAY,WOODLANDS RD,1,"01/28/2021, 13:00:06"
1167,KJE,2,BKE,WOODLANDS RD,BKE/KJE INTERCHANGE,3,"01/28/2021, 13:00:06"
1168,PIE,1,UPPER JURONG RD,PIE/ECP INTERCHANGE,CHANGI SOUTH,1,"01/28/2021, 13:00:06"
1169,PIE,1,UPPER JURONG RD,CHANGI SOUTH,PIE/TPE INTERCHANGE,1,"01/28/2021, 13:00:06"
1170,PIE,1,UPPER JURONG RD,PIE/TPE INTERCHANGE,SIMEI,1,"01/28/2021, 13:00:06"
1171,PIE,1,UPPER JURONG RD,SIMEI,TAMPINES TOWN,1,"01/28/2021, 13:00:06"
1172,PIE,1,UPPER JURONG RD,TAMPINES TOWN,TAMPINES AVE 5,1,"01/28/2021, 13:00:06"
1173,PIE,1,UPPER JURONG RD,TAMPINES AVE 5,JALAN EUNOS,4,"01/28/2021, 13:00:06"
1174,PIE,1,UPPER JURONG RD,JALAN EUNOS,PAYA LEBAR WAY,2,"01/28/2021, 13:00:06"
1175,PIE,1,UPPER JURONG RD,PAYA LEBAR WAY,BENDEMEER EXIT,2,"01/28/2021, 13:00:06"
1176,PIE,1,UPPER JURONG RD,BENDEMEER EXIT,PIE/CTE (CITY) INTERCHANGE,1,"01/28/2021, 13:00:06"
1177,PIE,1,UPPER JURONG RD,PIE/CTE (CITY) INTERCHANGE,PIE/CTE (SLE) INTERCHANGE,1,"01/28/2021, 13:00:06"
1178,PIE,1,UPPER JURONG RD,PIE/CTE (SLE) INTERCHANGE,KIM KEAT LINK,1,"01/28/2021, 13:00:06"
1179,PIE,1,UPPER JURONG RD,KIM KEAT LINK,THOMSON RD,1,"01/28/2021, 13:00:06"
1180,PIE,1,UPPER JURONG RD,THOMSON RD,WHITLEY RD,1,"01/28/2021, 13:00:06"
1181,PIE,1,UPPER JURONG RD,WHITLEY RD,ADAM RD,2,"01/28/2021, 13:00:06"
1182,PIE,1,UPPER JURONG RD,ADAM RD,ENG NEO AVE,2,"01/28/2021, 13:00:06"
1183,PIE,1,UPPER JURONG RD,ENG NEO AVE,PIE/BKE INTERCHANGE,2,"01/28/2021, 13:00:06"
1184,PIE,1,UPPER JURONG RD,PIE/BKE INTERCHANGE,CLEMENTI RD,2,"01/28/2021, 13:00:06"
1185,PIE,1,UPPER JURONG RD,CLEMENTI RD,CLEMENTI AVE 6,2,"01/28/2021, 13:00:06"
1186,PIE,1,UPPER JURONG RD,CLEMENTI AVE 6,BUKIT BATOK EAST AVE 3,0,"01/28/2021, 13:00:06"
1187,PIE,1,UPPER JURONG RD,BUKIT BATOK EAST AVE 3,JURONG TOWN HALL RD,3,"01/28/2021, 13:00:06"
1188,PIE,1,UPPER JURONG RD,JURONG TOWN HALL RD,JURONG EAST AVE 1,1,"01/28/2021, 13:00:06"
1189,PIE,1,UPPER JURONG RD,JURONG EAST AVE 1,JURONG WEST AVE 2,1,"01/28/2021, 13:00:06"
1190,PIE,1,UPPER JURONG RD,JURONG WEST AVE 2,PIE/KJE INTERCHANGE,1,"01/28/2021, 13:00:06"
1191,PIE,1,UPPER JURONG RD,PIE/KJE INTERCHANGE,JALAN BAHAR,2,"01/28/2021, 13:00:06"
1192,PIE,1,UPPER JURONG RD,JALAN BAHAR,PIONEER RD NORTH,1,"01/28/2021, 13:00:06"
1193,PIE,1,UPPER JURONG RD,PIONEER RD NORTH,UPPER JURONG RD,3,"01/28/2021, 13:00:06"
1194,PIE,2,CHANGI AIRPORT,UPPER JURONG RD,PIONEER RD NORTH,2,"01/28/2021, 13:00:06"
1195,PIE,2,CHANGI AIRPORT,PIONEER RD NORTH,JALAN BAHAR,1,"01/28/2021, 13:00:06"
1196,PIE,2,CHANGI AIRPORT,JALAN BAHAR,PIE/KJE INTERCHANGE,1,"01/28/2021, 13:00:06"
1197,PIE,2,CHANGI AIRPORT,PIE/KJE INTERCHANGE,JURONG RD,2,"01/28/2021, 13:00:06"
1198,PIE,2,CHANGI AIRPORT,JURONG RD,JURONG TOWN HALL RD,3,"01/28/2021, 13:00:06"
1199,PIE,2,CHANGI AIRPORT,JURONG TOWN HALL RD,BUKIT BATOK EAST AVE 3,2,"01/28/2021, 13:00:06"
1200,PIE,2,CHANGI AIRPORT,BUKIT BATOK EAST AVE 3,CLEMENTI AVE 6,1,"01/28/2021, 13:00:06"
1201,PIE,2,CHANGI AIRPORT,CLEMENTI AVE 6,BUKIT TIMAH RD,2,"01/28/2021, 13:00:06"
1202,PIE,2,CHANGI AIRPORT,BUKIT TIMAH RD,PIE/BKE INTERCHANGE,2,"01/28/2021, 13:00:06"
1203,PIE,2,CHANGI AIRPORT,PIE/BKE INTERCHANGE,ENG NEO AVE,2,"01/28/2021, 13:00:06"
1204,PIE,2,CHANGI AIRPORT,ENG NEO AVE,LORNIE RD,2,"01/28/2021, 13:00:06"
1205,PIE,2,CHANGI AIRPORT,LORNIE RD,WHITLEY RD,2,"01/28/2021, 13:00:06"
1206,PIE,2,CHANGI AIRPORT,WHITLEY RD,THOMSON RD,1,"01/28/2021, 13:00:06"
1207,PIE,2,CHANGI AIRPORT,THOMSON RD,KIM KEAT LINK,2,"01/28/2021, 13:00:06"
1208,PIE,2,CHANGI AIRPORT,KIM KEAT LINK,PIE/CTE INTERCHANGE,1,"01/28/2021, 13:00:06"
1209,PIE,2,CHANGI AIRPORT,PIE/CTE INTERCHANGE,KALLANG WAY,2,"01/28/2021, 13:00:06"
1210,PIE,2,CHANGI AIRPORT,KALLANG WAY,PAYA LEBAR WAY,2,"01/28/2021, 13:00:06"
1211,PIE,2,CHANGI AIRPORT,PAYA LEBAR WAY,JALAN EUNOS,2,"01/28/2021, 13:00:06"
1212,PIE,2,CHANGI AIRPORT,JALAN EUNOS,BEDOK RESERVOIR RD,2,"01/28/2021, 13:00:06"
1213,PIE,2,CHANGI AIRPORT,BEDOK RESERVOIR RD,BEDOK NORTH RD,0,"01/28/2021, 13:00:06"
1214,PIE,2,CHANGI AIRPORT,BEDOK NORTH RD,TAMPINES AVE 5,3,"01/28/2021, 13:00:06"
1215,PIE,2,CHANGI AIRPORT,TAMPINES AVE 5,SIMEI AVE,0,"01/28/2021, 13:00:06"
1216,PIE,2,CHANGI AIRPORT,SIMEI AVE,TAMPINES ST 31,1,"01/28/2021, 13:00:06"
1217,PIE,2,CHANGI AIRPORT,TAMPINES ST 31,PIE/TPE INTERCHANGE,1,"01/28/2021, 13:00:06"
1218,PIE,2,CHANGI AIRPORT,PIE/TPE INTERCHANGE,PIE/ECP INTERCHANGE,3,"01/28/2021, 13:00:06"
1219,SLE,1,BKE,CTE/SLE INTERCHANGE,YISHUN,3,"01/28/2021, 13:00:06"
1220,SLE,1,BKE,YISHUN,UPPER THOMSON,2,"01/28/2021, 13:00:06"
1221,SLE,1,BKE,UPPER THOMSON,MANDIA RD,3,"01/28/2021, 13:00:06"
1222,SLE,1,BKE,MANDIA RD,WOODLANDS AVE 12,1,"01/28/2021, 13:00:06"
1223,SLE,1,BKE,WOODLANDS AVE 12,WOODLANDS AVE 2,2,"01/28/2021, 13:00:06"
1224,SLE,1,BKE,WOODLANDS AVE 2,BKE/SLE INTERCHANGE,2,"01/28/2021, 13:00:06"
1225,SLE,2,CTE,BKE/SLE INTERCHANGE,WOODLANDS AVE 2,1,"01/28/2021, 13:00:06"
1226,SLE,2,CTE,WOODLANDS AVE 2,WOODLANDS AVE 12,1,"01/28/2021, 13:00:06"
1227,SLE,2,CTE,WOODLANDS AVE 12,MANDAI RD,2,"01/28/2021, 13:00:06"
1228,SLE,2,CTE,MANDAI RD,UPPER THOMSON,2,"01/28/2021, 13:00:06"
1229,SLE,2,CTE,UPPER THOMSON,LENTOR AVE,2,"01/28/2021, 13:00:06"
1230,SLE,2,CTE,LENTOR AVE,TPE/PIE INTERCHANGE,2,"01/28/2021, 13:00:06"
1231,SLE,2,CTE,TPE/PIE INTERCHANGE,YIO CHU KANG,1,"01/28/2021, 13:00:06"
1232,SLE,2,CTE,YIO CHU KANG,CTE/SLE INTERCHANGE,1,"01/28/2021, 13:00:06"
1233,TPE,1,CTE/SLE,PIE/TPE INTERCHANGE,TAMPINES AVE 7,1,"01/28/2021, 13:00:06"
1234,TPE,1,CTE/SLE,TAMPINES AVE 7,TAMPINES AVE 12,2,"01/28/2021, 13:00:06"
1235,TPE,1,CTE/SLE,TAMPINES AVE 12,PASIR RIS DRIVE 8,0,"01/28/2021, 13:00:06"
1236,TPE,1,CTE/SLE,PASIR RIS DRIVE 8,TAMPINES ROAD,1,"01/28/2021, 13:00:06"
1237,TPE,1,CTE/SLE,TAMPINES ROAD,TAMPINES AVE 10,1,"01/28/2021, 13:00:06"
1238,TPE,1,CTE/SLE,TAMPINES AVE 10,LOR HALUS,2,"01/28/2021, 13:00:06"
1239,TPE,1,CTE/SLE,LOR HALUS,PUNGGOL RD,2,"01/28/2021, 13:00:06"
1240,TPE,1,CTE/SLE,PUNGGOL RD,SENGKANG EXIT,1,"01/28/2021, 13:00:06"
1241,TPE,1,CTE/SLE,SENGKANG EXIT,JALAN KAYU,3,"01/28/2021, 13:00:06"
1242,TPE,1,CTE/SLE,JALAN KAYU,SLE/CTE/TPE INTERCHANGE,2,"01/28/2021, 13:00:06"
1243,TPE,2,PIE,SLE/CTE/TPE INTERCHANGE,JALAN KAYU,1,"01/28/2021, 13:00:06"
1244,TPE,2,PIE,JALAN KAYU,SENGKANG EXIT,2,"01/28/2021, 13:00:06"
1245,TPE,2,PIE,SENGKANG EXIT,PUNGGOL RD,1,"01/28/2021, 13:00:06"
1246,TPE,2,PIE,PUNGGOL RD,LOR HARUS,3,"01/28/2021, 13:00:06"
1247,TPE,2,PIE,LOR HARUS,PASIR RIS DRIVE 12,2,"01/28/2021, 13:00:06"
1248,TPE,2,PIE,PASIR RIS DRIVE 12,ELIAS ROAD,1,"01/28/2021, 13:00:06"
1249,TPE,2,PIE,ELIAS ROAD,PASIR RIS DRIVE 8,1,"01/28/2021, 13:00:06"
1250,TPE,2,PIE,PASIR RIS DRIVE 8,TAMPINES AVE 7,2,"01/28/2021, 13:00:06"
1251,TPE,2,PIE,TAMPINES AVE 7,LOYANG AVE,1,"01/28/2021, 13:00:06"
1252,TPE,2,PIE,LOYANG AVE,PIE/TPE INTERCHANGE,1,"01/28/2021, 13:00:06"
1253,AYE,1,TUAS CHECKPOINT,AYE/MCE INTERCHANGE,TELOK BLANGAH RD,2,"01/28/2021, 13:30:07"
1254,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,1,"01/28/2021, 13:30:07"
1255,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,3,"01/28/2021, 13:30:07"
1256,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,1,"01/28/2021, 13:30:07"
1257,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,2,"01/28/2021, 13:30:07"
1258,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,1,"01/28/2021, 13:30:07"
1259,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,1,"01/28/2021, 13:30:07"
1260,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,2,"01/28/2021, 13:30:07"
1261,AYE,1,TUAS CHECKPOINT,JURONG TOWN HALL RD,PENJURU RD,1,"01/28/2021, 13:30:07"
1262,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,2,"01/28/2021, 13:30:07"
1263,AYE,1,TUAS CHECKPOINT,JURONG PORT RD,JURONG PIER RD,1,"01/28/2021, 13:30:07"
1264,AYE,1,TUAS CHECKPOINT,JURONG PIER RD,PIONEER CIRCUS,2,"01/28/2021, 13:30:07"
1265,AYE,1,TUAS CHECKPOINT,PIONEER CIRCUS,BENOI RD,2,"01/28/2021, 13:30:07"
1266,AYE,1,TUAS CHECKPOINT,BENOI RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 13:30:07"
1267,AYE,1,TUAS CHECKPOINT,AYE/PIE INTERCHANGE,TUAS WEST RD,2,"01/28/2021, 13:30:07"
1268,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,2,"01/28/2021, 13:30:07"
1269,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,1,"01/28/2021, 13:30:07"
1270,AYE,2,CITY,TUAS CHECKPOINT,TUAS WEST RD,1,"01/28/2021, 13:30:07"
1271,AYE,2,CITY,TUAS WEST RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 13:30:07"
1272,AYE,2,CITY,AYE/PIE INTERCHANGE,BENOI RD,2,"01/28/2021, 13:30:07"
1273,AYE,2,CITY,BENOI RD,PIONEER CIRCUS,2,"01/28/2021, 13:30:07"
1274,AYE,2,CITY,PIONEER CIRCUS,JALAN BOON LAY,2,"01/28/2021, 13:30:07"
1275,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,2,"01/28/2021, 13:30:07"
1276,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,2,"01/28/2021, 13:30:07"
1277,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,2,"01/28/2021, 13:30:07"
1278,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,1,"01/28/2021, 13:30:07"
1279,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,1,"01/28/2021, 13:30:07"
1280,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,2,"01/28/2021, 13:30:07"
1281,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,1,"01/28/2021, 13:30:07"
1282,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,1,"01/28/2021, 13:30:07"
1283,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,3,"01/28/2021, 13:30:07"
1284,AYE,2,CITY,LOWER DELTA RD,KEPPEL RD,1,"01/28/2021, 13:30:07"
1285,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,2,"01/28/2021, 13:30:07"
1286,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,2,"01/28/2021, 13:30:07"
1287,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,1,"01/28/2021, 13:30:07"
1288,BKE,1,WOODLANDS CENTRE,BUKIT PANJANG RD,BKE/KJE INTERCHANGE,2,"01/28/2021, 13:30:07"
1289,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,2,"01/28/2021, 13:30:07"
1290,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,1,"01/28/2021, 13:30:07"
1291,BKE,1,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,WOODLANDS AVE 3,1,"01/28/2021, 13:30:07"
1292,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,1,"01/28/2021, 13:30:07"
